cell_idx,df_name,df_col,cpu->gpu,cost-cpu->gpu,gpu->cpu,cost-gpu->cpu
11,combined_df,Filename,549.0,114.27178367364799,122.0,11.577847878304002
11,combined_df,Unique Entry ID,590.0,136.189202340848,168.0,22.651425817504
12,combined_df,Birthday,547.0,115.542358668848,102.0,12.219794425504002
12,combined_df,Color 1,548.0,114.552057569648,99.2,11.719453734304
12,combined_df,Unique Entry ID,586.0,136.189202340848,133.0,22.651425817504
12,combined_df,Species,547.0,114.45396170604799,104.0,11.669891684704002
12,combined_df,Catchphrase,561.0,117.611714267648,124.0,13.196874831904001
12,combined_df,Flooring,630.0,138.431393508848,229.0,23.784272665504
12,combined_df,Style 1,551.0,115.481632658048,122.0,12.189113156704
12,combined_df,Gender,551.0,114.192372736448,221.0,11.537726219104002
12,combined_df,Wallpaper,593.0,134.946654735248,122.0,21.860793121504003
12,combined_df,Personality,553.0,114.92575609764799,101.0,11.908261542304
12,combined_df,Color 2,566.0,114.458632937648,113.0,11.672251782304002
12,combined_df,Hobby,554.0,116.705495337248,125.0,12.807458727904002
12,combined_df,tier,9.07,3.71467178112,57.3,26.495796003200002
12,combined_df,Furniture List,749.0,213.24116758284802,183.0,61.581235729503994
12,combined_df,Favorite Song,576.0,125.277205323248,108.0,16.866826599904
12,combined_df,Filename,547.0,114.27178367364799,108.0,11.577847878304002
12,combined_df,rank,8.87,3.71467178112,57.2,26.495796003200002
12,combined_df,Style 2,560.0,115.733879164448,175.0,12.316558427104003
13,combined_df,Color 1,634.0,114.552057569648,101.0,11.719453734304
13,combined_df,Species,553.0,114.45396170604799,101.0,11.669891684704002
13,combined_df,Catchphrase,565.0,117.611714267648,104.0,13.196874831904001
13,combined_df,Style 1,550.0,115.481632658048,206.0,12.189113156704
13,combined_df,Gender,551.0,114.192372736448,104.0,11.537726219104002
13,combined_df,Personality,556.0,114.92575609764799,128.0,11.908261542304
13,combined_df,Color 2,553.0,114.458632937648,119.0,11.672251782304002
13,combined_df,Hobby,556.0,116.705495337248,123.0,12.807458727904002
13,combined_df,tier,8.63,3.71467178112,153.0,26.495796003200002
13,combined_df,rank,8.62,3.71467178112,37.1,26.495796003200002
13,combined_df,Style 2,556.0,115.733879164448,111.0,12.316558427104003
13,combined_df,overall_ranking,8.67,3.71467178112,57.8,26.495796003200002
14,combined_df,overall_ranking,8.86,3.71467178112,61.6,26.495796003200002
15,combined_df,tier,8.59,3.71467178112,61.7,26.495796003200002
15,combined_df,rank,8.47,3.71467178112,39.6,26.495796003200002
15,combined_df,overall_ranking,8.81,3.71467178112,39.4,26.495796003200002
15,combined_df,Species,555.0,114.45396170604799,102.0,11.669891684704002
15,combined_df,Gender,547.0,114.192372736448,103.0,11.537726219104002
15,combined_df,Personality,549.0,114.92575609764799,106.0,11.908261542304
15,combined_df,Hobby,547.0,116.705495337248,110.0,12.807458727904002
15,combined_df,Catchphrase,550.0,117.611714267648,191.0,13.196874831904001
15,combined_df,Style 1,567.0,115.481632658048,99.8,12.189113156704
15,combined_df,Style 2,554.0,115.733879164448,101.0,12.316558427104003
15,combined_df,Color 1,548.0,114.552057569648,100.0,11.719453734304
15,combined_df,Color 2,556.0,114.458632937648,100.0,11.672251782304002
16,combined_df,Gender,551.0,114.192372736448,101.0,11.537726219104002
17,combined_df,tier,8.82,3.71467178112,38.9,26.495796003200002
17,combined_df,Gender,549.0,114.192372736448,100.0,11.537726219104002
18,combined_df,tier,8.65,3.71467178112,38.2,26.495796003200002
18,combined_df,Gender,552.0,114.192372736448,98.8,11.537726219104002
18,combined_df,Catchphrase,551.0,117.611714267648,153.0,13.196874831904001
19,combined_df,overall_ranking,9.04,3.71467178112,42.5,26.495796003200002
19,combined_df,tier,8.67,3.71467178112,48.3,26.495796003200002
19,combined_df,Species,557.0,114.45396170604799,101.0,11.669891684704002
19,combined_df,rank,8.74,3.71467178112,38.8,26.495796003200002
20,combined_df,Personality,553.0,114.92575609764799,101.0,11.908261542304
21,combined_df,overall_ranking,9.07,3.71467178112,47.0,26.495796003200002
21,combined_df,tier,8.73,3.71467178112,38.2,26.495796003200002
21,combined_df,Personality,554.0,114.92575609764799,102.0,11.908261542304
21,combined_df,rank,8.79,3.71467178112,37.7,26.495796003200002
22,combined_df,tier,8.85,3.71467178112,50.7,26.495796003200002
22,combined_df,Personality,558.0,114.92575609764799,151.0,11.908261542304
22,combined_df,Catchphrase,556.0,117.611714267648,105.0,13.196874831904001
23,combined_df,overall_ranking,9.02,3.71467178112,39.0,26.495796003200002
23,combined_df,Style 1,550.0,115.481632658048,102.0,12.189113156704
23,combined_df,tier,8.82,3.71467178112,37.5,26.495796003200002
23,combined_df,rank,8.77,3.71467178112,38.0,26.495796003200002
23,combined_df,Style 2,553.0,115.733879164448,109.0,12.316558427104003
23,style_ranking1,Style 1,1.68,0.02374713258,3.0,1.739922314688
23,style_ranking1,overall_ranking,4.69,0.8206426027520001,4.59,0.061713962176
23,style_ranking2,Style 2,1.24,0.02374713258,3.13,1.739922314688
23,style_ranking2,overall_ranking,1.09,0.8206426027520001,2.66,0.061713962176
24,style_ranking1,overall_ranking,0.671,0.8206426027520001,2.76,0.061713962176
24,style_ranking2,overall_ranking,0.8,0.8206426027520001,2.86,0.061713962176
24,style_ranking,Style 1,1.54,0.02374713258,3.42,1.739922314688
24,style_ranking,overall_ranking,1.23,0.8206426027520001,2.67,0.061713962176
25,style_ranking,Style 1,1.56,0.02374713258,3.03,1.739922314688
25,style_ranking,overall_ranking,1.37,0.8206426027520001,2.85,0.061713962176
26,combined_df,Style 1,567.0,115.481632658048,102.0,12.189113156704
26,combined_df,tier,8.81,3.71467178112,39.4,26.495796003200002
26,combined_df,Catchphrase,581.0,117.611714267648,106.0,13.196874831904001
27,combined_df,tier,9.04,3.71467178112,37.0,26.495796003200002
27,combined_df,Style 2,558.0,115.733879164448,101.0,12.316558427104003
27,combined_df,Catchphrase,595.0,117.611714267648,105.0,13.196874831904001
